"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"oc","Oceania","ocfji","Fiji","fji",62305896
"oc","Oceania","ockir","Kiribati","kir",636135
"oc","Oceania","ocnzl","New Zealand","nzl",423581
"oc","Oceania","ocpcn","Pitcairn Islands","pcn",188
"oc","Oceania","ocpng","Papua New Guinea","png",3468
"sa","South America","saarg","Argentina","arg",45193406
"sa","South America","sabol","Bolivia","bol",12362326
"sa","South America","sabra","Brazil","bra",9909769840
"sa","South America","sachl","Chile","chl",35463
"sa","South America","sacol","Colombia","col",113689581
"sa","South America","saecu","Ecuador","ecu",13695164.000000002
"sa","South America","saguy","Guyana","guy",33912883.99999999
"sa","South America","saper","Peru","per",14114277
"sa","South America","sapry","Paraguay","pry",22658851
"sa","South America","sasur","Suriname","sur",90566
"sa","South America","saven","Venezuela","ven",13318
