"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"na","North America","naslv","El Salvador","slv",2775429.9999999995
"na","North America","naspm","Saint Pierre and Miquelon","spm",92
"na","North America","natca","Turks and Caicos Islands","tca",235877
"na","North America","natto","Trinidad and Tobago","tto",20059
"na","North America","nausa","United States","usa",5431785126
"na","North America","navct","Saint Vincent and the Grenadines","vct",70
"na","North America","navgb","British Virgin Islands","vgb",481.00000000000006
"oc","Oceania","ocaus","Australia","aus",78554764
"oc","Oceania","ocfji","Fiji","fji",1020529.9999999999
"oc","Oceania","ocmhl","Marshall Islands","mhl",514
"oc","Oceania","ocncl","New Caledonia","ncl",85746.00000000001
"oc","Oceania","ocnzl","New Zealand","nzl",28390847
"oc","Oceania","ocpcn","Pitcairn Islands","pcn",1989911
"oc","Oceania","ocpyf","French Polynesia","pyf",8427.999999999998
"sa","South America","saarg","Argentina","arg",334394075
"sa","South America","sabol","Bolivia","bol",378614
"sa","South America","sabra","Brazil","bra",8949154862
"sa","South America","sachl","Chile","chl",702125797
"sa","South America","sacol","Colombia","col",31975
"sa","South America","saecu","Ecuador","ecu",59547
"sa","South America","saper","Peru","per",3555826
"sa","South America","sapry","Paraguay","pry",10314851
"sa","South America","sasur","Suriname","sur",2500271
"sa","South America","saury","Uruguay","ury",5367972
