"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"na","North America","nacan","Canada","can",38754893
"na","North America","nacri","Costa Rica","cri",16034656
"na","North America","nacub","Cuba","cub",106498
"na","North America","nacuw","Curaçao","cuw",7849
"na","North America","nadma","Dominica","dma",123
"na","North America","nadom","Dominican Republic","dom",3617493
"na","North America","nagtm","Guatemala","gtm",69351262
"na","North America","nahnd","Honduras","hnd",895234
"na","North America","nahti","Haiti","hti",12
"na","North America","najam","Jamaica","jam",199817
"na","North America","nakna","Saint Kitts and Nevis","kna",54.00000000000001
"na","North America","nalca","Saint Lucia","lca",7957.000000000001
"na","North America","namaf","Saint Martin","maf",13.000000000000002
"na","North America","namex","Mexico","mex",144711465
"na","North America","nanic","Nicaragua","nic",24989
"na","North America","napan","Panama","pan",4078706
"na","North America","naslv","El Salvador","slv",497112
"na","North America","natto","Trinidad and Tobago","tto",3533994
"na","North America","nausa","United States","usa",2090580095
"na","North America","navgb","British Virgin Islands","vgb",1391
"oc","Oceania","ocaus","Australia","aus",53638624
"oc","Oceania","ocfji","Fiji","fji",125317
"oc","Oceania","ocnzl","New Zealand","nzl",11150863
"oc","Oceania","ocpcn","Pitcairn Islands","pcn",11780
"oc","Oceania","ocpyf","French Polynesia","pyf",52025
"oc","Oceania","octkl","Tokelau","tkl",45922
"oc","Oceania","ocvut","Vanuatu","vut",40.99999999999999
"sa","South America","saarg","Argentina","arg",112058415
"sa","South America","sabol","Bolivia","bol",163707
"sa","South America","sabra","Brazil","bra",108575350
"sa","South America","sachl","Chile","chl",6855558
"sa","South America","sacol","Colombia","col",94173516
"sa","South America","saecu","Ecuador","ecu",1408401
"sa","South America","saguy","Guyana","guy",13565
"sa","South America","saper","Peru","per",5511839
"sa","South America","sapry","Paraguay","pry",28014427
"sa","South America","sasur","Suriname","sur",227638
"sa","South America","saury","Uruguay","ury",24044398
"sa","South America","saven","Venezuela","ven",3371.0000000000005
