"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"na","North America","nagrl","Greenland","grl",14105
"na","North America","nagtm","Guatemala","gtm",2318048
"na","North America","nahnd","Honduras","hnd",531
"na","North America","najam","Jamaica","jam",439796624
"na","North America","namex","Mexico","mex",115278
"na","North America","namsr","Montserrat","msr",853
"na","North America","nanic","Nicaragua","nic",331141212
"na","North America","napan","Panama","pan",16138400848
"na","North America","naslv","El Salvador","slv",86811
"na","North America","natto","Trinidad and Tobago","tto",430
"na","North America","nausa","United States","usa",198697511506
"oc","Oceania","ocaus","Australia","aus",6454883051
"oc","Oceania","ocfji","Fiji","fji",13119.000000000002
"oc","Oceania","ockir","Kiribati","kir",285801
"oc","Oceania","ocmhl","Marshall Islands","mhl",472070.99999999994
"oc","Oceania","ocnru","Nauru","nru",486940
"oc","Oceania","ocnzl","New Zealand","nzl",452969882
"oc","Oceania","ocpng","Papua New Guinea","png",42448717
"oc","Oceania","octon","Tonga","ton",5307
"oc","Oceania","octuv","Tuvalu","tuv",274983
"oc","Oceania","ocvut","Vanuatu","vut",109581
"oc","Oceania","ocwlf","Wallis and Futuna","wlf",411158
"sa","South America","saarg","Argentina","arg",1921
"sa","South America","sabol","Bolivia","bol",710
"sa","South America","sabra","Brazil","bra",8775463907
"sa","South America","sachl","Chile","chl",4638763611
"sa","South America","sacol","Colombia","col",553687261
"sa","South America","saecu","Ecuador","ecu",73339
"sa","South America","saguy","Guyana","guy",1258
"sa","South America","saper","Peru","per",2095806706
"sa","South America","sapry","Paraguay","pry",198
"sa","South America","sasur","Suriname","sur",427950.99999999994
"sa","South America","saury","Uruguay","ury",1926115450.0000002
