"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"oc","Oceania","ocvut","Vanuatu","vut",142153
"sa","South America","saarg","Argentina","arg",2623124335
"sa","South America","sabol","Bolivia","bol",120264981
"sa","South America","sabra","Brazil","bra",10950433384
"sa","South America","sachl","Chile","chl",123864683
"sa","South America","sacol","Colombia","col",116990790
"sa","South America","saecu","Ecuador","ecu",161937
"sa","South America","saflk","Falkland Islands","flk",180673
"sa","South America","saper","Peru","per",172309
"sa","South America","sapry","Paraguay","pry",853045866
"sa","South America","saury","Uruguay","ury",2138774284
